TXNAME,GENEID
TRINITY_DN16063_c0_g3_i1,TRINITY_DN16063_c0_g3_i1
TRINITY_DN16037_c0_g1_i1,TRINITY_DN16037_c0_g1_i1
TRINITY_DN16081_c0_g1_i1,TRINITY_DN16081_c0_g1_i1
TRINITY_DN16016_c0_g1_i1,TRINITY_DN16016_c0_g1_i1
TRINITY_DN16008_c0_g1_i1,TRINITY_DN16008_c0_g1_i1
TRINITY_DN16030_c0_g1_i1,TRINITY_DN16030_c0_g1_i1
TRINITY_DN16069_c0_g1_i1,TRINITY_DN16069_c0_g1_i1
TRINITY_DN16069_c0_g2_i1,TRINITY_DN16069_c0_g2_i1
TRINITY_DN16069_c0_g3_i1,TRINITY_DN16069_c0_g3_i1
TRINITY_DN16058_c0_g1_i1,TRINITY_DN16058_c0_g1_i1
TRINITY_DN16050_c0_g1_i1,TRINITY_DN16050_c0_g1_i1
TRINITY_DN16068_c1_g1_i1,TRINITY_DN16068_c1_g1_i1
TRINITY_DN16068_c0_g1_i4,TRINITY_DN16068_c0_g1_i4
TRINITY_DN16073_c0_g1_i1,TRINITY_DN16073_c0_g1_i1
TRINITY_DN16028_c0_g1_i1,TRINITY_DN16028_c0_g1_i1
TRINITY_DN16086_c0_g1_i1,TRINITY_DN16086_c0_g1_i1
TRINITY_DN16052_c1_g1_i1,TRINITY_DN16052_c1_g1_i1
TRINITY_DN16052_c0_g1_i1,TRINITY_DN16052_c0_g1_i1
TRINITY_DN16064_c0_g1_i1,TRINITY_DN16064_c0_g1_i1
TRINITY_DN16064_c0_g2_i1,TRINITY_DN16064_c0_g2_i1
TRINITY_DN16088_c0_g1_i1,TRINITY_DN16088_c0_g1_i1
TRINITY_DN16033_c0_g1_i1,TRINITY_DN16033_c0_g1_i1
TRINITY_DN16033_c0_g2_i1,TRINITY_DN16033_c0_g2_i1
TRINITY_DN16051_c0_g4_i1,TRINITY_DN16051_c0_g4_i1
TRINITY_DN16051_c0_g2_i1,TRINITY_DN16051_c0_g2_i1
TRINITY_DN16051_c0_g3_i2,TRINITY_DN16051_c0_g3_i2
TRINITY_DN16094_c0_g1_i2,TRINITY_DN16094_c0_g1_i2
TRINITY_DN16094_c0_g2_i1,TRINITY_DN16094_c0_g2_i1
TRINITY_DN16055_c0_g1_i1,TRINITY_DN16055_c0_g1_i1
TRINITY_DN16055_c0_g2_i1,TRINITY_DN16055_c0_g2_i1
TRINITY_DN16078_c0_g1_i1,TRINITY_DN16078_c0_g1_i1
TRINITY_DN16065_c0_g1_i1,TRINITY_DN16065_c0_g1_i1
TRINITY_DN16027_c0_g1_i3,TRINITY_DN16027_c0_g1_i3
TRINITY_DN16014_c0_g1_i1,TRINITY_DN16014_c0_g1_i1
TRINITY_DN16035_c0_g1_i1,TRINITY_DN16035_c0_g1_i1
TRINITY_DN16057_c0_g1_i1,TRINITY_DN16057_c0_g1_i1
TRINITY_DN16018_c0_g1_i1,TRINITY_DN16018_c0_g1_i1
TRINITY_DN16079_c0_g2_i5,TRINITY_DN16079_c0_g2_i5
TRINITY_DN16079_c1_g3_i1,TRINITY_DN16079_c1_g3_i1
TRINITY_DN16079_c1_g2_i1,TRINITY_DN16079_c1_g2_i1
TRINITY_DN16079_c1_g1_i1,TRINITY_DN16079_c1_g1_i1
TRINITY_DN16079_c2_g1_i1,TRINITY_DN16079_c2_g1_i1
TRINITY_DN16044_c0_g1_i1,TRINITY_DN16044_c0_g1_i1
TRINITY_DN16003_c0_g1_i2,TRINITY_DN16003_c0_g1_i2
TRINITY_DN16089_c0_g1_i1,TRINITY_DN16089_c0_g1_i1
TRINITY_DN27866_c0_g1_i1,TRINITY_DN27866_c0_g1_i1
TRINITY_DN27810_c0_g1_i1,TRINITY_DN27810_c0_g1_i1
TRINITY_DN27853_c0_g1_i2,TRINITY_DN27853_c0_g1_i2
TRINITY_DN27859_c0_g1_i1,TRINITY_DN27859_c0_g1_i1
TRINITY_DN27893_c0_g1_i1,TRINITY_DN27893_c0_g1_i1
TRINITY_DN27879_c0_g1_i1,TRINITY_DN27879_c0_g1_i1
TRINITY_DN27829_c0_g1_i1,TRINITY_DN27829_c0_g1_i1
TRINITY_DN27898_c0_g1_i1,TRINITY_DN27898_c0_g1_i1
TRINITY_DN27835_c0_g1_i1,TRINITY_DN27835_c0_g1_i1
TRINITY_DN27850_c0_g1_i1,TRINITY_DN27850_c0_g1_i1
TRINITY_DN27897_c0_g1_i1,TRINITY_DN27897_c0_g1_i1
TRINITY_DN27817_c0_g1_i1,TRINITY_DN27817_c0_g1_i1
TRINITY_DN27826_c0_g1_i4,TRINITY_DN27826_c0_g1_i4
TRINITY_DN27858_c0_g1_i2,TRINITY_DN27858_c0_g1_i2
TRINITY_DN27862_c0_g1_i1,TRINITY_DN27862_c0_g1_i1
TRINITY_DN27862_c0_g2_i1,TRINITY_DN27862_c0_g2_i1
TRINITY_DN27839_c0_g1_i1,TRINITY_DN27839_c0_g1_i1
TRINITY_DN27839_c0_g2_i1,TRINITY_DN27839_c0_g2_i1
TRINITY_DN27809_c0_g1_i1,TRINITY_DN27809_c0_g1_i1
TRINITY_DN27820_c0_g1_i1,TRINITY_DN27820_c0_g1_i1
TRINITY_DN27870_c0_g1_i1,TRINITY_DN27870_c0_g1_i1
TRINITY_DN27815_c0_g2_i1,TRINITY_DN27815_c0_g2_i1
TRINITY_DN27873_c0_g1_i1,TRINITY_DN27873_c0_g1_i1
TRINITY_DN27846_c1_g1_i1,TRINITY_DN27846_c1_g1_i1
TRINITY_DN27846_c0_g1_i1,TRINITY_DN27846_c0_g1_i1
TRINITY_DN27851_c0_g2_i1,TRINITY_DN27851_c0_g2_i1
TRINITY_DN27814_c0_g1_i1,TRINITY_DN27814_c0_g1_i1
TRINITY_DN27814_c0_g2_i1,TRINITY_DN27814_c0_g2_i1
TRINITY_DN27814_c0_g3_i1,TRINITY_DN27814_c0_g3_i1
TRINITY_DN27849_c0_g1_i2,TRINITY_DN27849_c0_g1_i2
TRINITY_DN27804_c0_g1_i1,TRINITY_DN27804_c0_g1_i1
TRINITY_DN27825_c0_g1_i1,TRINITY_DN27825_c0_g1_i1
TRINITY_DN27800_c0_g1_i1,TRINITY_DN27800_c0_g1_i1
TRINITY_DN44035_c0_g1_i1,TRINITY_DN44035_c0_g1_i1
TRINITY_DN44004_c0_g1_i1,TRINITY_DN44004_c0_g1_i1
TRINITY_DN44044_c0_g1_i1,TRINITY_DN44044_c0_g1_i1
TRINITY_DN44023_c0_g1_i1,TRINITY_DN44023_c0_g1_i1
TRINITY_DN44048_c0_g1_i1,TRINITY_DN44048_c0_g1_i1
TRINITY_DN44076_c0_g1_i1,TRINITY_DN44076_c0_g1_i1
TRINITY_DN44058_c0_g1_i1,TRINITY_DN44058_c0_g1_i1
TRINITY_DN44069_c0_g1_i1,TRINITY_DN44069_c0_g1_i1
TRINITY_DN44031_c0_g1_i1,TRINITY_DN44031_c0_g1_i1
TRINITY_DN44017_c0_g1_i1,TRINITY_DN44017_c0_g1_i1
TRINITY_DN44001_c0_g1_i1,TRINITY_DN44001_c0_g1_i1
TRINITY_DN44010_c0_g1_i1,TRINITY_DN44010_c0_g1_i1
TRINITY_DN44007_c0_g1_i1,TRINITY_DN44007_c0_g1_i1
TRINITY_DN44067_c0_g1_i2,TRINITY_DN44067_c0_g1_i2
TRINITY_DN44000_c0_g1_i1,TRINITY_DN44000_c0_g1_i1
TRINITY_DN44041_c0_g1_i1,TRINITY_DN44041_c0_g1_i1
TRINITY_DN44072_c0_g1_i1,TRINITY_DN44072_c0_g1_i1
TRINITY_DN44088_c0_g1_i1,TRINITY_DN44088_c0_g1_i1
TRINITY_DN44073_c0_g1_i1,TRINITY_DN44073_c0_g1_i1
TRINITY_DN44013_c0_g1_i1,TRINITY_DN44013_c0_g1_i1
TRINITY_DN44011_c0_g1_i1,TRINITY_DN44011_c0_g1_i1
TRINITY_DN44062_c0_g1_i1,TRINITY_DN44062_c0_g1_i1
TRINITY_DN44042_c0_g1_i1,TRINITY_DN44042_c0_g1_i1
TRINITY_DN44025_c0_g1_i1,TRINITY_DN44025_c0_g1_i1
TRINITY_DN44046_c0_g1_i1,TRINITY_DN44046_c0_g1_i1
TRINITY_DN44097_c0_g1_i1,TRINITY_DN44097_c0_g1_i1
TRINITY_DN44022_c0_g1_i1,TRINITY_DN44022_c0_g1_i1
TRINITY_DN44059_c0_g1_i1,TRINITY_DN44059_c0_g1_i1
TRINITY_DN44020_c0_g1_i1,TRINITY_DN44020_c0_g1_i1
TRINITY_DN44021_c0_g1_i1,TRINITY_DN44021_c0_g1_i1
TRINITY_DN44080_c0_g1_i1,TRINITY_DN44080_c0_g1_i1
TRINITY_DN44094_c0_g1_i1,TRINITY_DN44094_c0_g1_i1
TRINITY_DN44077_c0_g1_i1,TRINITY_DN44077_c0_g1_i1
TRINITY_DN44045_c0_g1_i1,TRINITY_DN44045_c0_g1_i1
TRINITY_DN44016_c0_g1_i1,TRINITY_DN44016_c0_g1_i1
TRINITY_DN44006_c0_g1_i1,TRINITY_DN44006_c0_g1_i1
TRINITY_DN44055_c0_g1_i1,TRINITY_DN44055_c0_g1_i1
TRINITY_DN44087_c0_g1_i1,TRINITY_DN44087_c0_g1_i1
TRINITY_DN12329_c0_g1_i1,TRINITY_DN12329_c0_g1_i1
TRINITY_DN12313_c0_g4_i1,TRINITY_DN12313_c0_g4_i1
TRINITY_DN12313_c1_g1_i1,TRINITY_DN12313_c1_g1_i1
TRINITY_DN12313_c0_g1_i1,TRINITY_DN12313_c0_g1_i1
TRINITY_DN12313_c0_g2_i1,TRINITY_DN12313_c0_g2_i1
TRINITY_DN12313_c0_g3_i2,TRINITY_DN12313_c0_g3_i2
TRINITY_DN12391_c0_g1_i1,TRINITY_DN12391_c0_g1_i1
TRINITY_DN12379_c1_g2_i2,TRINITY_DN12379_c1_g2_i2
TRINITY_DN12379_c1_g1_i1,TRINITY_DN12379_c1_g1_i1
TRINITY_DN12379_c0_g1_i4,TRINITY_DN12379_c0_g1_i4
TRINITY_DN12392_c0_g1_i2,TRINITY_DN12392_c0_g1_i2
TRINITY_DN12338_c0_g1_i1,TRINITY_DN12338_c0_g1_i1
TRINITY_DN12338_c0_g2_i1,TRINITY_DN12338_c0_g2_i1
TRINITY_DN12318_c0_g1_i5,TRINITY_DN12318_c0_g1_i5
TRINITY_DN12304_c0_g1_i1,TRINITY_DN12304_c0_g1_i1
TRINITY_DN12341_c0_g1_i2,TRINITY_DN12341_c0_g1_i2
TRINITY_DN12356_c0_g1_i1,TRINITY_DN12356_c0_g1_i1
TRINITY_DN12356_c0_g2_i3,TRINITY_DN12356_c0_g2_i3
TRINITY_DN12347_c0_g1_i1,TRINITY_DN12347_c0_g1_i1
TRINITY_DN12361_c0_g1_i2,TRINITY_DN12361_c0_g1_i2
TRINITY_DN12365_c0_g1_i1,TRINITY_DN12365_c0_g1_i1
TRINITY_DN12331_c0_g1_i1,TRINITY_DN12331_c0_g1_i1
TRINITY_DN12300_c0_g2_i1,TRINITY_DN12300_c0_g2_i1
TRINITY_DN12393_c0_g1_i1,TRINITY_DN12393_c0_g1_i1
TRINITY_DN12389_c3_g1_i1,TRINITY_DN12389_c3_g1_i1
TRINITY_DN12389_c4_g1_i1,TRINITY_DN12389_c4_g1_i1
TRINITY_DN12389_c1_g1_i6,TRINITY_DN12389_c1_g1_i6
TRINITY_DN12397_c0_g1_i1,TRINITY_DN12397_c0_g1_i1
TRINITY_DN12399_c0_g1_i1,TRINITY_DN12399_c0_g1_i1
TRINITY_DN12387_c0_g1_i3,TRINITY_DN12387_c0_g1_i3
TRINITY_DN12319_c0_g1_i1,TRINITY_DN12319_c0_g1_i1
TRINITY_DN12322_c0_g1_i1,TRINITY_DN12322_c0_g1_i1
TRINITY_DN12374_c0_g1_i1,TRINITY_DN12374_c0_g1_i1
TRINITY_DN12374_c0_g2_i2,TRINITY_DN12374_c0_g2_i2
TRINITY_DN12311_c0_g1_i3,TRINITY_DN12311_c0_g1_i3
TRINITY_DN12366_c0_g1_i1,TRINITY_DN12366_c0_g1_i1
TRINITY_DN12326_c0_g1_i1,TRINITY_DN12326_c0_g1_i1
TRINITY_DN12370_c0_g1_i1,TRINITY_DN12370_c0_g1_i1
TRINITY_DN12314_c0_g1_i1,TRINITY_DN12314_c0_g1_i1
TRINITY_DN12321_c0_g1_i3,TRINITY_DN12321_c0_g1_i3
TRINITY_DN12321_c0_g2_i1,TRINITY_DN12321_c0_g2_i1
TRINITY_DN12321_c0_g3_i1,TRINITY_DN12321_c0_g3_i1
TRINITY_DN12321_c1_g3_i1,TRINITY_DN12321_c1_g3_i1
TRINITY_DN12321_c1_g1_i1,TRINITY_DN12321_c1_g1_i1
TRINITY_DN12357_c0_g1_i1,TRINITY_DN12357_c0_g1_i1
TRINITY_DN12394_c0_g1_i1,TRINITY_DN12394_c0_g1_i1
TRINITY_DN12317_c0_g1_i3,TRINITY_DN12317_c0_g1_i3
TRINITY_DN12336_c0_g1_i1,TRINITY_DN12336_c0_g1_i1
TRINITY_DN12359_c0_g1_i1,TRINITY_DN12359_c0_g1_i1
TRINITY_DN12380_c0_g1_i1,TRINITY_DN12380_c0_g1_i1
TRINITY_DN12307_c0_g1_i1,TRINITY_DN12307_c0_g1_i1
TRINITY_DN12324_c0_g1_i7,TRINITY_DN12324_c0_g1_i7
TRINITY_DN12364_c0_g1_i1,TRINITY_DN12364_c0_g1_i1
TRINITY_DN12339_c0_g1_i1,TRINITY_DN12339_c0_g1_i1
TRINITY_DN12371_c1_g1_i1,TRINITY_DN12371_c1_g1_i1
TRINITY_DN12371_c0_g1_i1,TRINITY_DN12371_c0_g1_i1
TRINITY_DN12382_c0_g1_i1,TRINITY_DN12382_c0_g1_i1
TRINITY_DN12353_c0_g1_i1,TRINITY_DN12353_c0_g1_i1
TRINITY_DN12327_c0_g1_i1,TRINITY_DN12327_c0_g1_i1
TRINITY_DN12343_c0_g1_i2,TRINITY_DN12343_c0_g1_i2
TRINITY_DN12395_c0_g2_i1,TRINITY_DN12395_c0_g2_i1
TRINITY_DN12308_c0_g1_i1,TRINITY_DN12308_c0_g1_i1
TRINITY_DN12351_c0_g1_i1,TRINITY_DN12351_c0_g1_i1
TRINITY_DN12351_c0_g2_i1,TRINITY_DN12351_c0_g2_i1
TRINITY_DN12388_c0_g1_i1,TRINITY_DN12388_c0_g1_i1
TRINITY_DN12396_c0_g1_i1,TRINITY_DN12396_c0_g1_i1
TRINITY_DN12345_c0_g1_i1,TRINITY_DN12345_c0_g1_i1
TRINITY_DN12334_c0_g1_i2,TRINITY_DN12334_c0_g1_i2
TRINITY_DN12373_c0_g1_i1,TRINITY_DN12373_c0_g1_i1
TRINITY_DN12303_c0_g1_i2,TRINITY_DN12303_c0_g1_i2
TRINITY_DN12302_c0_g1_i1,TRINITY_DN12302_c0_g1_i1
TRINITY_DN12369_c0_g1_i1,TRINITY_DN12369_c0_g1_i1
TRINITY_DN12381_c0_g1_i2,TRINITY_DN12381_c0_g1_i2
TRINITY_DN12315_c0_g1_i8,TRINITY_DN12315_c0_g1_i8
TRINITY_DN12315_c0_g2_i2,TRINITY_DN12315_c0_g2_i2
TRINITY_DN12358_c0_g2_i1,TRINITY_DN12358_c0_g2_i1
TRINITY_DN12358_c0_g3_i1,TRINITY_DN12358_c0_g3_i1
TRINITY_DN12350_c0_g1_i1,TRINITY_DN12350_c0_g1_i1
TRINITY_DN12350_c0_g2_i1,TRINITY_DN12350_c0_g2_i1
TRINITY_DN12384_c1_g1_i1,TRINITY_DN12384_c1_g1_i1
TRINITY_DN12384_c0_g1_i4,TRINITY_DN12384_c0_g1_i4
TRINITY_DN12330_c1_g1_i1,TRINITY_DN12330_c1_g1_i1
TRINITY_DN12346_c0_g1_i1,TRINITY_DN12346_c0_g1_i1
TRINITY_DN12346_c0_g2_i1,TRINITY_DN12346_c0_g2_i1
TRINITY_DN12328_c0_g1_i2,TRINITY_DN12328_c0_g1_i2
TRINITY_DN12368_c0_g1_i1,TRINITY_DN12368_c0_g1_i1
TRINITY_DN12355_c0_g1_i1,TRINITY_DN12355_c0_g1_i1
TRINITY_DN12383_c0_g1_i1,TRINITY_DN12383_c0_g1_i1
TRINITY_DN12344_c0_g1_i2,TRINITY_DN12344_c0_g1_i2
TRINITY_DN12301_c0_g2_i3,TRINITY_DN12301_c0_g2_i3
TRINITY_DN12333_c0_g1_i1,TRINITY_DN12333_c0_g1_i1
TRINITY_DN12323_c3_g1_i1,TRINITY_DN12323_c3_g1_i1
TRINITY_DN12323_c1_g1_i2,TRINITY_DN12323_c1_g1_i2
TRINITY_DN12323_c2_g1_i1,TRINITY_DN12323_c2_g1_i1
TRINITY_DN12362_c0_g1_i1,TRINITY_DN12362_c0_g1_i1
TRINITY_DN21643_c0_g1_i1,TRINITY_DN21643_c0_g1_i1
TRINITY_DN21643_c0_g2_i1,TRINITY_DN21643_c0_g2_i1
TRINITY_DN21650_c0_g2_i1,TRINITY_DN21650_c0_g2_i1
TRINITY_DN21650_c0_g3_i2,TRINITY_DN21650_c0_g3_i2
TRINITY_DN21624_c0_g1_i1,TRINITY_DN21624_c0_g1_i1
TRINITY_DN21639_c0_g1_i1,TRINITY_DN21639_c0_g1_i1
TRINITY_DN21674_c0_g1_i1,TRINITY_DN21674_c0_g1_i1
TRINITY_DN21674_c0_g2_i1,TRINITY_DN21674_c0_g2_i1
TRINITY_DN21617_c0_g1_i1,TRINITY_DN21617_c0_g1_i1
TRINITY_DN21611_c0_g4_i1,TRINITY_DN21611_c0_g4_i1
TRINITY_DN21611_c0_g1_i1,TRINITY_DN21611_c0_g1_i1
TRINITY_DN21611_c0_g3_i1,TRINITY_DN21611_c0_g3_i1
TRINITY_DN21644_c0_g1_i1,TRINITY_DN21644_c0_g1_i1
TRINITY_DN21615_c0_g1_i1,TRINITY_DN21615_c0_g1_i1
TRINITY_DN21646_c0_g1_i1,TRINITY_DN21646_c0_g1_i1
TRINITY_DN21646_c0_g2_i1,TRINITY_DN21646_c0_g2_i1
TRINITY_DN21693_c0_g1_i1,TRINITY_DN21693_c0_g1_i1
TRINITY_DN21600_c0_g1_i1,TRINITY_DN21600_c0_g1_i1
TRINITY_DN21684_c0_g1_i1,TRINITY_DN21684_c0_g1_i1
TRINITY_DN21653_c0_g1_i1,TRINITY_DN21653_c0_g1_i1
TRINITY_DN21627_c0_g1_i1,TRINITY_DN21627_c0_g1_i1
TRINITY_DN21616_c0_g2_i1,TRINITY_DN21616_c0_g2_i1
TRINITY_DN21616_c0_g3_i2,TRINITY_DN21616_c0_g3_i2
TRINITY_DN21603_c0_g1_i1,TRINITY_DN21603_c0_g1_i1
TRINITY_DN21636_c0_g1_i1,TRINITY_DN21636_c0_g1_i1
TRINITY_DN21671_c0_g1_i1,TRINITY_DN21671_c0_g1_i1
TRINITY_DN21672_c0_g1_i2,TRINITY_DN21672_c0_g1_i2
TRINITY_DN21672_c0_g2_i1,TRINITY_DN21672_c0_g2_i1
TRINITY_DN21672_c0_g3_i1,TRINITY_DN21672_c0_g3_i1
TRINITY_DN21660_c0_g1_i1,TRINITY_DN21660_c0_g1_i1
TRINITY_DN21604_c0_g1_i1,TRINITY_DN21604_c0_g1_i1
TRINITY_DN21664_c0_g1_i1,TRINITY_DN21664_c0_g1_i1
TRINITY_DN21614_c0_g1_i1,TRINITY_DN21614_c0_g1_i1
TRINITY_DN21663_c0_g1_i1,TRINITY_DN21663_c0_g1_i1
TRINITY_DN21613_c0_g1_i1,TRINITY_DN21613_c0_g1_i1
TRINITY_DN21665_c0_g1_i1,TRINITY_DN21665_c0_g1_i1
TRINITY_DN21681_c0_g4_i2,TRINITY_DN21681_c0_g4_i2
TRINITY_DN21681_c1_g1_i9,TRINITY_DN21681_c1_g1_i9
TRINITY_DN21681_c0_g1_i2,TRINITY_DN21681_c0_g1_i2
TRINITY_DN21681_c0_g2_i1,TRINITY_DN21681_c0_g2_i1
TRINITY_DN21681_c0_g3_i1,TRINITY_DN21681_c0_g3_i1
TRINITY_DN21680_c1_g1_i1,TRINITY_DN21680_c1_g1_i1
TRINITY_DN21680_c0_g1_i4,TRINITY_DN21680_c0_g1_i4
TRINITY_DN39447_c0_g1_i1,TRINITY_DN39447_c0_g1_i1
TRINITY_DN39421_c0_g1_i1,TRINITY_DN39421_c0_g1_i1
TRINITY_DN39405_c0_g1_i1,TRINITY_DN39405_c0_g1_i1
TRINITY_DN39416_c0_g1_i1,TRINITY_DN39416_c0_g1_i1
TRINITY_DN39498_c0_g1_i1,TRINITY_DN39498_c0_g1_i1
TRINITY_DN39445_c0_g1_i1,TRINITY_DN39445_c0_g1_i1
TRINITY_DN39479_c0_g1_i1,TRINITY_DN39479_c0_g1_i1
TRINITY_DN39456_c0_g1_i1,TRINITY_DN39456_c0_g1_i1
TRINITY_DN39497_c0_g1_i1,TRINITY_DN39497_c0_g1_i1
TRINITY_DN39412_c0_g1_i1,TRINITY_DN39412_c0_g1_i1
TRINITY_DN39492_c0_g1_i1,TRINITY_DN39492_c0_g1_i1
TRINITY_DN39428_c0_g1_i1,TRINITY_DN39428_c0_g1_i1
TRINITY_DN39458_c0_g1_i1,TRINITY_DN39458_c0_g1_i1
TRINITY_DN39495_c0_g1_i1,TRINITY_DN39495_c0_g1_i1
TRINITY_DN39433_c0_g1_i1,TRINITY_DN39433_c0_g1_i1
TRINITY_DN39454_c0_g1_i1,TRINITY_DN39454_c0_g1_i1
TRINITY_DN39434_c0_g1_i1,TRINITY_DN39434_c0_g1_i1
TRINITY_DN39489_c0_g1_i1,TRINITY_DN39489_c0_g1_i1
TRINITY_DN39406_c0_g1_i1,TRINITY_DN39406_c0_g1_i1
TRINITY_DN39487_c0_g1_i1,TRINITY_DN39487_c0_g1_i1
TRINITY_DN39485_c0_g1_i1,TRINITY_DN39485_c0_g1_i1
TRINITY_DN39415_c0_g1_i1,TRINITY_DN39415_c0_g1_i1
TRINITY_DN39448_c0_g1_i1,TRINITY_DN39448_c0_g1_i1
TRINITY_DN39459_c0_g1_i1,TRINITY_DN39459_c0_g1_i1
TRINITY_DN39417_c0_g1_i1,TRINITY_DN39417_c0_g1_i1
TRINITY_DN39419_c0_g1_i1,TRINITY_DN39419_c0_g1_i1
TRINITY_DN39460_c0_g1_i1,TRINITY_DN39460_c0_g1_i1
TRINITY_DN39427_c0_g1_i1,TRINITY_DN39427_c0_g1_i1
TRINITY_DN39420_c0_g1_i1,TRINITY_DN39420_c0_g1_i1
TRINITY_DN39435_c0_g1_i1,TRINITY_DN39435_c0_g1_i1
TRINITY_DN39464_c0_g1_i1,TRINITY_DN39464_c0_g1_i1
TRINITY_DN39496_c0_g1_i1,TRINITY_DN39496_c0_g1_i1
TRINITY_DN39463_c0_g1_i1,TRINITY_DN39463_c0_g1_i1
TRINITY_DN39453_c0_g1_i1,TRINITY_DN39453_c0_g1_i1
TRINITY_DN39440_c0_g1_i1,TRINITY_DN39440_c0_g1_i1
TRINITY_DN39491_c0_g1_i1,TRINITY_DN39491_c0_g1_i1
TRINITY_DN39442_c0_g1_i1,TRINITY_DN39442_c0_g1_i1
TRINITY_DN39499_c0_g1_i1,TRINITY_DN39499_c0_g1_i1
TRINITY_DN39429_c0_g1_i1,TRINITY_DN39429_c0_g1_i1
TRINITY_DN39441_c0_g1_i1,TRINITY_DN39441_c0_g1_i1
TRINITY_DN39465_c0_g1_i1,TRINITY_DN39465_c0_g1_i1
TRINITY_DN39403_c0_g1_i1,TRINITY_DN39403_c0_g1_i1
TRINITY_DN45016_c0_g1_i1,TRINITY_DN45016_c0_g1_i1
TRINITY_DN45006_c0_g1_i1,TRINITY_DN45006_c0_g1_i1
TRINITY_DN45045_c0_g1_i1,TRINITY_DN45045_c0_g1_i1
TRINITY_DN45067_c0_g1_i1,TRINITY_DN45067_c0_g1_i1
TRINITY_DN45047_c0_g1_i1,TRINITY_DN45047_c0_g1_i1
TRINITY_DN45078_c0_g1_i1,TRINITY_DN45078_c0_g1_i1
TRINITY_DN45044_c0_g1_i1,TRINITY_DN45044_c0_g1_i1
TRINITY_DN45092_c0_g1_i1,TRINITY_DN45092_c0_g1_i1
TRINITY_DN45087_c0_g1_i1,TRINITY_DN45087_c0_g1_i1
TRINITY_DN45028_c0_g1_i1,TRINITY_DN45028_c0_g1_i1
TRINITY_DN45010_c0_g1_i1,TRINITY_DN45010_c0_g1_i1
TRINITY_DN45021_c0_g1_i1,TRINITY_DN45021_c0_g1_i1
TRINITY_DN45002_c0_g1_i1,TRINITY_DN45002_c0_g1_i1
TRINITY_DN45065_c0_g1_i1,TRINITY_DN45065_c0_g1_i1
TRINITY_DN45000_c0_g1_i1,TRINITY_DN45000_c0_g1_i1
TRINITY_DN45022_c0_g1_i1,TRINITY_DN45022_c0_g1_i1
TRINITY_DN45004_c0_g1_i1,TRINITY_DN45004_c0_g1_i1
TRINITY_DN45094_c0_g1_i1,TRINITY_DN45094_c0_g1_i1
TRINITY_DN45046_c0_g1_i1,TRINITY_DN45046_c0_g1_i1
TRINITY_DN45058_c0_g1_i1,TRINITY_DN45058_c0_g1_i1
TRINITY_DN45007_c0_g1_i1,TRINITY_DN45007_c0_g1_i1
TRINITY_DN45031_c0_g1_i1,TRINITY_DN45031_c0_g1_i1
TRINITY_DN45076_c0_g1_i1,TRINITY_DN45076_c0_g1_i1
TRINITY_DN45053_c0_g1_i1,TRINITY_DN45053_c0_g1_i1
TRINITY_DN45064_c0_g1_i1,TRINITY_DN45064_c0_g1_i1
TRINITY_DN45030_c0_g1_i1,TRINITY_DN45030_c0_g1_i1
TRINITY_DN45048_c0_g1_i1,TRINITY_DN45048_c0_g1_i1
TRINITY_DN45033_c0_g1_i1,TRINITY_DN45033_c0_g1_i1
TRINITY_DN45068_c0_g1_i1,TRINITY_DN45068_c0_g1_i1
TRINITY_DN45039_c0_g1_i1,TRINITY_DN45039_c0_g1_i1
TRINITY_DN45037_c0_g1_i1,TRINITY_DN45037_c0_g1_i1
TRINITY_DN45038_c0_g1_i1,TRINITY_DN45038_c0_g1_i1
TRINITY_DN45057_c0_g1_i1,TRINITY_DN45057_c0_g1_i1
TRINITY_DN45086_c0_g1_i1,TRINITY_DN45086_c0_g1_i1
TRINITY_DN45084_c0_g1_i1,TRINITY_DN45084_c0_g1_i1
TRINITY_DN45013_c0_g1_i1,TRINITY_DN45013_c0_g1_i1
TRINITY_DN45011_c0_g1_i1,TRINITY_DN45011_c0_g1_i1
TRINITY_DN23587_c0_g1_i1,TRINITY_DN23587_c0_g1_i1
TRINITY_DN23526_c0_g1_i1,TRINITY_DN23526_c0_g1_i1
TRINITY_DN23555_c0_g1_i1,TRINITY_DN23555_c0_g1_i1
TRINITY_DN23561_c0_g1_i1,TRINITY_DN23561_c0_g1_i1
TRINITY_DN23579_c1_g1_i2,TRINITY_DN23579_c1_g1_i2
TRINITY_DN23512_c1_g1_i1,TRINITY_DN23512_c1_g1_i1
TRINITY_DN23512_c2_g1_i1,TRINITY_DN23512_c2_g1_i1
TRINITY_DN23512_c0_g1_i1,TRINITY_DN23512_c0_g1_i1
TRINITY_DN23570_c0_g1_i1,TRINITY_DN23570_c0_g1_i1
TRINITY_DN23588_c0_g1_i1,TRINITY_DN23588_c0_g1_i1
TRINITY_DN23502_c0_g1_i1,TRINITY_DN23502_c0_g1_i1
TRINITY_DN23567_c0_g1_i1,TRINITY_DN23567_c0_g1_i1
TRINITY_DN23530_c0_g1_i1,TRINITY_DN23530_c0_g1_i1
TRINITY_DN23593_c0_g1_i1,TRINITY_DN23593_c0_g1_i1
TRINITY_DN23513_c0_g1_i1,TRINITY_DN23513_c0_g1_i1
TRINITY_DN23513_c0_g2_i1,TRINITY_DN23513_c0_g2_i1
